"year","met_year","yr_part","month","BEST","BEST_uncertainty","Cowtan & Way Hybrid","Cowtan & Way Hybrid_uncertainty","GISTEMP","GISTEMP NH","GISTEMP SH","HadCRUT3","HadCRUT3v","HadCRUT4","JMA","Keeling","NCEI","NCEP Surface Air","NCEP Surface Air NH","NCEP Surface Air SH","RATPAC-A 850-300 mb","RSS TLT 3.3","RSS TMT 3.3","RSS TMT 4.0","UAH TLT 5.6","UAH TLT 6.0"
1852,1852,1852.04166666667,1,-0.717,0.48,-0.816,0.33908,NA,NA,NA,-0.675,-0.657,-0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.125,2,-0.917,0.4,-0.842,0.34104,NA,NA,NA,-0.805,-0.731,-0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.20833333333,3,-1.119,0.339,-1.005,0.32928,NA,NA,NA,-0.831,-0.787,-0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.29166666667,4,-0.949,0.419,-1.013,0.30576,NA,NA,NA,-0.875,-0.817,-0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.375,5,-0.52,0.327,-0.39,0.28028,NA,NA,NA,-0.518,-0.511,-0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.45833333333,6,-0.407,0.261,-0.293,0.25676,NA,NA,NA,-0.367,-0.453,-0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.54166666667,7,-0.289,0.305,-0.271,0.24304,NA,NA,NA,-0.33,-0.413,-0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.625,8,-0.676,0.302,-0.503,0.24304,NA,NA,NA,-0.513,-0.526,-0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.70833333333,9,-0.648,0.282,-0.401,0.25872,NA,NA,NA,-0.453,-0.502,-0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.79166666667,10,-0.567,0.268,-0.487,0.28616,NA,NA,NA,-0.545,-0.57,-0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.875,11,-0.848,0.279,-0.715,0.31164,NA,NA,NA,-0.458,-0.491,-0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1853,1852.95833333333,12,-0.337,0.475,-0.109,0.3332,NA,NA,NA,-0.215,-0.281,-0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.04166666667,1,-0.822,0.389,-0.61,0.34104,NA,NA,NA,-0.506,-0.504,-0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.125,2,-0.851,0.502,-0.759,0.33908,NA,NA,NA,-0.699,-0.701,-0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.20833333333,3,-0.843,0.33,-0.846,0.32732,NA,NA,NA,-0.649,-0.678,-0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.29166666667,4,-0.804,0.31,-0.768,0.30184,NA,NA,NA,-0.66,-0.658,-0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.375,5,-0.644,0.285,-0.534,0.27636,NA,NA,NA,-0.582,-0.586,-0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.45833333333,6,-0.55,0.263,-0.493,0.2548,NA,NA,NA,-0.521,-0.538,-0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.54166666667,7,-0.263,0.26,-0.232,0.24108,NA,NA,NA,-0.415,-0.486,-0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.625,8,-0.427,0.276,-0.365,0.24304,NA,NA,NA,-0.51,-0.535,-0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.70833333333,9,-0.722,0.288,-0.664,0.25872,NA,NA,NA,-0.7,-0.663,-0.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.79166666667,10,-0.891,0.226,-0.761,0.28616,NA,NA,NA,-0.692,-0.628,-0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.875,11,-0.956,0.321,-0.924,0.31164,NA,NA,NA,-0.491,-0.501,-0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1854,1853.95833333333,12,-0.804,0.274,-0.761,0.3332,NA,NA,NA,-0.688,-0.654,-0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.04166666667,1,-0.985,0.342,-0.802,0.34104,NA,NA,NA,-0.675,-0.648,-0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.125,2,-1.025,0.372,-0.791,0.33712,NA,NA,NA,-0.621,-0.595,-0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.20833333333,3,-0.757,0.287,-0.56,0.32144,NA,NA,NA,-0.596,-0.57,-0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.29166666667,4,-0.812,0.262,-0.659,0.29792,NA,NA,NA,-0.65,-0.64,-0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.375,5,-0.644,0.252,-0.673,0.27048,NA,NA,NA,-0.539,-0.509,-0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.45833333333,6,-0.739,0.221,-0.658,0.24892,NA,NA,NA,-0.533,-0.527,-0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.54166666667,7,-0.472,0.316,-0.48,0.23716,NA,NA,NA,-0.558,-0.533,-0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.625,8,-0.5,0.326,-0.37,0.23912,NA,NA,NA,-0.507,-0.518,-0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.70833333333,9,-0.593,0.227,-0.343,0.26068,NA,NA,NA,-0.402,-0.449,-0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.79166666667,10,-0.326,0.349,-0.303,0.28812,NA,NA,NA,-0.502,-0.491,-0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1854,1854.875,11,-0.617,0.289,-0.621,0.3136,NA,NA,NA,-0.658,-0.64,-0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1855,1854.95833333333,12,-0.668,0.405,-0.588,0.3332,NA,NA,NA,-0.52,-0.51,-0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.04166666667,1,-0.559,0.49,-0.42,0.33908,NA,NA,NA,-0.49,-0.543,-0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.125,2,-0.584,0.442,-0.757,0.33516,NA,NA,NA,-0.722,-0.722,-0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.20833333333,3,-0.698,0.318,-0.719,0.32144,NA,NA,NA,-0.629,-0.651,-0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.29166666667,4,-0.538,0.367,-0.389,0.29204,NA,NA,NA,-0.506,-0.536,-0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.375,5,-0.624,0.296,-0.522,0.2646,NA,NA,NA,-0.635,-0.61,-0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.45833333333,6,-0.6,0.295,-0.42,0.245,NA,NA,NA,-0.514,-0.539,-0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.54166666667,7,-0.626,0.247,-0.536,0.23324,NA,NA,NA,-0.594,-0.598,-0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.625,8,-0.562,0.234,-0.417,0.24108,NA,NA,NA,-0.482,-0.516,-0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.70833333333,9,-0.876,0.249,-0.694,0.26264,NA,NA,NA,-0.603,-0.62,-0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.79166666667,10,-0.704,0.293,-0.526,0.29204,NA,NA,NA,-0.507,-0.519,-0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1855,1855.875,11,-0.648,0.267,-0.597,0.31556,NA,NA,NA,-0.473,-0.504,-0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1856,1855.95833333333,12,-0.938,0.355,-0.759,0.33516,NA,NA,NA,-0.759,-0.765,-0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.04166666667,1,-0.554,0.28,-0.525,0.34104,NA,NA,NA,-0.504,-0.529,-0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.125,2,-0.908,0.332,-0.859,0.33712,NA,NA,NA,-0.717,-0.706,-0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.20833333333,3,-0.874,0.27,-0.859,0.31948,NA,NA,NA,-0.829,-0.814,-0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.29166666667,4,-0.788,0.231,-0.682,0.29008,NA,NA,NA,-0.632,-0.617,-0.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.375,5,-0.657,0.331,-0.527,0.2646,NA,NA,NA,-0.411,-0.492,-0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.45833333333,6,-0.513,0.293,-0.441,0.24304,NA,NA,NA,-0.617,-0.604,-0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.54166666667,7,-0.616,0.193,-0.561,0.23324,NA,NA,NA,-0.624,-0.617,-0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.625,8,-0.865,0.32,-0.588,0.24108,NA,NA,NA,-0.613,-0.64,-0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.70833333333,9,-1.063,0.327,-0.833,0.26264,NA,NA,NA,-0.73,-0.718,-0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.79166666667,10,-1.004,0.285,-0.769,0.29204,NA,NA,NA,-0.669,-0.691,-0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1856,1856.875,11,-0.888,0.229,-0.928,0.31556,NA,NA,NA,-0.891,-0.851,-0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,1857,1856.95833333333,12,-0.796,0.33,-0.739,0.33516,NA,NA,NA,-0.763,-0.728,-0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.04166666667,1,-0.983,0.326,-1.032,0.33908,NA,NA,NA,-0.857,-0.838,-0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.125,2,-0.869,0.314,-0.782,0.33516,NA,NA,NA,-0.631,-0.63,-0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.20833333333,3,-0.931,0.301,-0.868,0.31752,NA,NA,NA,-0.768,-0.747,-0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.29166666667,4,-1.28,0.225,-1.103,0.28812,NA,NA,NA,-0.954,-0.905,-0.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.375,5,-1.211,0.263,-1.012,0.26068,NA,NA,NA,-0.83,-0.794,-0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.45833333333,6,-0.877,0.298,-0.59,0.24304,NA,NA,NA,-0.598,-0.622,-0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.54166666667,7,-0.819,0.297,-0.746,0.23324,NA,NA,NA,-0.851,-0.794,-0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.625,8,-0.793,0.297,-0.51,0.24108,NA,NA,NA,-0.64,-0.643,-0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.70833333333,9,-0.872,0.264,-0.649,0.2646,NA,NA,NA,-0.665,-0.666,-0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.79166666667,10,-0.868,0.28,-0.734,0.294,NA,NA,NA,-0.776,-0.739,-0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1857,1857.875,11,-0.919,0.259,-0.944,0.31752,NA,NA,NA,-0.931,-0.868,-0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,1858,1857.95833333333,12,-0.75,0.278,-0.575,0.3332,NA,NA,NA,-0.622,-0.596,-0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.04166666667,1,-0.728,0.38,-0.73,0.33908,NA,NA,NA,-0.804,-0.74,-0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.125,2,-0.953,0.251,-0.92,0.3332,NA,NA,NA,-1.051,-1.012,-1.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.20833333333,3,-0.766,0.274,-0.871,0.31556,NA,NA,NA,-0.879,-0.847,-0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.29166666667,4,-0.747,0.258,-0.672,0.28616,NA,NA,NA,-0.808,-0.773,-0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.375,5,-0.899,0.249,-0.831,0.26068,NA,NA,NA,-0.963,-0.878,-0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.45833333333,6,-0.858,0.271,-0.761,0.24108,NA,NA,NA,-0.846,-0.794,-0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.54166666667,7,-0.792,0.293,-0.61,0.23324,NA,NA,NA,-0.663,-0.65,-0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.625,8,-0.767,0.232,-0.656,0.24304,NA,NA,NA,-0.609,-0.616,-0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.70833333333,9,-0.884,0.226,-0.72,0.2646,NA,NA,NA,-0.636,-0.652,-0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.79166666667,10,-0.652,0.262,-0.531,0.294,NA,NA,NA,-0.493,-0.502,-0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1858,1858.875,11,-0.584,0.3,-0.832,0.31752,NA,NA,NA,-0.901,-0.863,-0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1859,1858.95833333333,12,-0.892,0.267,-0.682,0.33516,NA,NA,NA,-0.588,-0.604,-0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.04166666667,1,-0.922,0.355,-0.865,0.33712,NA,NA,NA,-0.629,-0.622,-0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.125,2,-0.928,0.354,-0.819,0.32928,NA,NA,NA,-0.522,-0.54,-0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.20833333333,3,-0.744,0.334,-0.813,0.3136,NA,NA,NA,-0.669,-0.655,-0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.29166666667,4,-0.513,0.26,-0.461,0.28616,NA,NA,NA,-0.502,-0.572,-0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.375,5,-0.533,0.254,-0.548,0.25872,NA,NA,NA,-0.584,-0.584,-0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.45833333333,6,-0.627,0.235,-0.558,0.24108,NA,NA,NA,-0.537,-0.545,-0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.54166666667,7,-0.8,0.247,-0.711,0.23324,NA,NA,NA,-0.613,-0.624,-0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.625,8,-0.795,0.214,-0.561,0.24304,NA,NA,NA,-0.421,-0.464,-0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.70833333333,9,-1.107,0.204,-1.011,0.26656,NA,NA,NA,-0.898,-0.836,-0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.79166666667,10,-0.69,0.267,-0.614,0.29204,NA,NA,NA,-0.567,-0.594,-0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1859,1859.875,11,-0.636,0.255,-0.659,0.31556,NA,NA,NA,-0.604,-0.591,-0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1860,1859.95833333333,12,-0.59,0.309,-0.656,0.33124,NA,NA,NA,-0.664,-0.699,-0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.04166666667,1,-0.787,0.316,-0.823,0.33516,NA,NA,NA,-0.479,-0.517,-0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.125,2,-0.789,0.291,-0.894,0.32732,NA,NA,NA,-0.729,-0.748,-0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.20833333333,3,-1.155,0.323,-1.345,0.30968,NA,NA,NA,-0.883,-0.863,-0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.29166666667,4,-0.866,0.216,-0.819,0.28224,NA,NA,NA,-0.63,-0.654,-0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.375,5,-0.668,0.297,-0.655,0.25872,NA,NA,NA,-0.595,-0.598,-0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.45833333333,6,-0.67,0.25,-0.664,0.24108,NA,NA,NA,-0.589,-0.581,-0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.54166666667,7,-0.536,0.228,-0.469,0.23324,NA,NA,NA,-0.425,-0.488,-0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.625,8,-0.578,0.241,-0.525,0.24304,NA,NA,NA,-0.506,-0.546,-0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.70833333333,9,-0.539,0.251,-0.484,0.2646,NA,NA,NA,-0.508,-0.544,-0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.79166666667,10,-0.682,0.228,-0.61,0.29204,NA,NA,NA,-0.465,-0.513,-0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1860,1860.875,11,-0.836,0.244,-0.942,0.31164,NA,NA,NA,-0.724,-0.719,-0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1861,1860.95833333333,12,-1.335,0.295,-1.257,0.32732,NA,NA,NA,-0.954,-0.929,-1.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.04166666667,1,-1.523,0.319,-1.452,0.33124,NA,NA,NA,-1.09,-1.063,-1.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.125,2,-1.323,0.296,-1.172,0.3234,NA,NA,NA,-0.771,-0.717,-0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.20833333333,3,-1.044,0.313,-0.889,0.30968,NA,NA,NA,-0.778,-0.729,-0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.29166666667,4,-0.766,0.304,-0.638,0.28028,NA,NA,NA,-0.644,-0.686,-0.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.375,5,-0.961,0.28,-0.909,0.25872,NA,NA,NA,-1.011,-0.951,-1.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.45833333333,6,-0.67,0.339,-0.594,0.24304,NA,NA,NA,-0.434,-0.456,-0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.54166666667,7,-0.733,0.262,-0.716,0.2352,NA,NA,NA,-0.579,-0.568,-0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.625,8,-0.509,0.273,-0.413,0.245,NA,NA,NA,-0.453,-0.487,-0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.70833333333,9,-0.761,0.249,-0.616,0.2646,NA,NA,NA,-0.627,-0.635,-0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.79166666667,10,-0.865,0.248,-0.765,0.29008,NA,NA,NA,-0.639,-0.649,-0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1861,1861.875,11,-0.657,0.244,-0.832,0.30968,NA,NA,NA,-0.631,-0.621,-0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,1862,1861.95833333333,12,-0.803,0.349,-0.731,0.3234,NA,NA,NA,-0.426,-0.453,-0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
