# using minimal fraction of valid points 30.00
# using only 5lan points from LS mask in CMIP5/monthly/lsmask_cmip3_144.nc
# tas [Celsius] from IPSL-CM5B-LR model output prepared for CMIP5 RCP8.5 r1i1p1
# cutting out region lon=    0.000  360.000, lat=  -90.000   90.000
 1861  -1.032166     -0.3283997       2.514160       6.066101       9.544983       11.67429       12.95258       12.53397       10.38589       6.643036       2.346771     -0.3017273    
 1862  -1.420319     -0.1947937       3.025909       6.064209       9.772919       11.75018       12.94870       12.46918       10.14835       6.423187       2.330078     -0.6396790    
 1863  -2.010193     -0.4371948       2.308350       6.228241       9.220093       11.51791       13.00760       12.50507       10.15244       6.839417       2.820313     -0.3489380    
 1864  -1.490295      0.4258728       2.359436       5.837219       9.025787       11.53799       12.80588       12.53830       10.52972       6.394623       2.324493     -0.8775940    
 1865  -2.062927     -0.4124451       2.377380       6.171631       9.118011       11.78580       12.57605       12.36542       10.32565       6.263397       2.548157     -0.6674805    
 1866  -1.926056     -0.6058960       2.801788       6.126526       9.089813       11.48901       12.96881       12.43390       10.42630       6.639526       2.262695     -0.5861511    
 1867  -2.297791      0.2319336E-01   2.846313       5.654510       9.068176       11.78275       13.17355       12.58771       10.34198       6.640289       2.293427      -1.124329    
 1868  -1.207306      0.4517822       3.114655       6.415985       9.707092       11.49753       12.91760       12.37244       10.12698       6.377625       2.212738     -0.5346069    
 1869  -1.653412      0.2565308       2.815460       6.159851       9.393433       11.43448       12.91696       12.36926       10.32797       6.329590       2.401123     -0.3091431    
 1870  -1.359894      0.2340698       2.838043       6.164276       9.357849       11.78995       12.71576       12.28549       10.48804       6.673523       2.750549     -0.6672974    
 1871  -1.122345      0.7427979       3.042542       5.825348       9.325012       11.63083       13.33243       12.78064       10.14990       7.133636       2.620758     -0.3362122    
 1872 -0.8854065     -0.2828979       2.377502       5.865295       9.281464       11.89780       12.85126       12.16971       10.23050       6.321930       1.854523     -0.9129639    
 1873 -0.9688110     -0.2981567E-01   2.854218       5.806702       9.265900       11.86224       12.74908       12.54001       10.23672       6.574829       2.216980      -1.218262    
 1874  -1.845978     -0.4002380       1.869537       5.940765       9.335632       11.91412       12.94714       12.09738       10.36914       6.346893       1.540497     -0.9938354    
 1875  -1.745605     -0.7040405E-01   2.242523       5.900787       9.243774       11.81400       12.92236       12.52856       10.08279       6.636627       2.003265     -0.9074402    
 1876  -1.754089      -1.193237       2.225342       5.960785       8.844391       11.79816       12.80069       12.09393       10.06534       6.336884       2.217896     -0.9191589    
