# using minimal fraction of valid points 30.00
# using only 5lan points from LS mask in CMIP5/monthly/lsmask_cmip3_144.nc
# tas [Celsius] from bcc-csm1-1 model output prepared for CMIP5 RCP4.5 r1i1p1
# cutting out region lon=    0.000  360.000, lat=  -90.000   90.000
 1861   1.171967       1.535736       4.012207       7.658630       9.987091       12.01791       13.12756       12.48224       10.35135       7.735107       4.479401       2.665009    
 1862   1.424377       2.668182       4.362732       7.273804       9.971222       12.28726       13.55597       12.76480       10.46338       7.846008       5.032104       1.669495    
 1863  0.6799622       1.472992       3.592346       6.966766       9.982452       11.78030       13.07690       12.30103       10.00922       7.602539       4.447388       1.521240    
 1864   1.111572       2.202789       4.747803       6.785461       9.882477       12.09622       13.58926       12.94763       10.28983       7.572113       4.459045       2.195068    
 1865   1.475922       2.175659       3.637939       7.290009       9.957397       12.41382       13.66107       12.81110       10.24881       7.486176       4.226196       1.775665    
 1866  0.7097778       1.780212       3.980133       6.901062       9.945862       12.22537       13.16711       12.25574       10.21771       7.513031       3.941223       2.384918    
 1867  0.7761536       1.634338       3.519897       6.726044       10.29199       12.57562       13.29318       12.65381       10.66568       8.057404       4.059814       1.519714    
 1868  0.8118591       2.031097       3.651764       7.320618       10.03467       12.28467       13.60529       12.39395       10.25040       7.378296       4.560120       2.421021    
 1869   1.362976       2.122284       3.947540       7.377686       10.15350       12.40613       13.33340       12.87289       10.90076       7.551788       4.321960       2.433228    
 1870   1.395782      0.5782166       4.191956       7.251892       10.08029       12.46204       13.42725       12.74689       10.59369       7.755768       4.724884       2.599121    
 1871   1.523407       2.480011       4.335175       7.009033       9.937744       12.46024       13.57993       12.69205       10.88379       7.865204       5.019012       1.751404    
 1872   1.313904       1.551788       4.387512       7.275208       10.35016       12.49426       13.42484       12.77664       10.79599       7.911835       4.887543       2.235413    
 1873  0.8173218       1.924255       4.462677       7.485260       10.28760       12.58765       13.39822       12.88187       10.94882       7.588715       5.317352       2.327118    
